0.,2.,1.
0.2,1.6,0.8
0.36,1.28,0.64
0.488,1.024,0.512
0.5904,0.8192,0.4096
0.67232,0.65536,0.32768
0.737856,0.524288,0.262144
0.7902848,0.4194304,0.2097152
0.83222784,0.33554432,0.16777216
0.865782272,0.268435456,0.134217728
0.8926258176,0.2147483648,0.1073741824
0.91410065408,0.17179869184,0.08589934592
0.931280523264,0.137438953472,0.068719476736
0.945024418611,0.109951162778,0.0549755813888
0.956019534889,0.0879609302221,0.043980465111
0.964815627911,0.0703687441777,0.0351843720888
0.971852502329,0.0562949953421,0.0281474976711
0.977482001863,0.0450359962737,0.0225179981369
0.981985601491,0.036028797019,0.0180143985095
0.985588481192,0.0288230376152,0.0144115188076
0.988470784954,0.0230584300921,0.0115292150461
0.990776627963,0.0184467440737,0.00922337203685
0.992621302371,0.014757395259,0.00737869762948
0.994097041896,0.0118059162072,0.00590295810359
0.995277633517,0.00944473296574,0.00472236648287
0.996222106814,0.00755578637259,0.0037778931863
0.996977685451,0.00604462909807,0.00302231454904
0.997582148361,0.00483570327846,0.00241785163923
0.998065718689,0.00386856262277,0.00193428131138
0.998452574951,0.00309485009821,0.00154742504911
0.998762059961,0.00247588007857,0.00123794003929
0.999009647969,0.00198070406286,0.000990352031428
0.999207718375,0.00158456325029,0.000792281625143
0.9993661747,0.00126765060023,0.000633825300114
0.99949293976,0.00101412048018,0.000507060240091
0.999594351808,0.000811296384146,0.000405648192073
0.999675481446,0.000649037107317,0.000324518553658
0.999740385157,0.000519229685854,0.000259614842927
0.999792308126,0.000415383748683,0.000207691874341
0.999833846501,0.000332306998946,0.000166153499473
0.9998670772,0.000265845599157,0.000132922799579
0.99989366176,0.000212676479326,0.000106338239663
0.999914929408,0.000170141183461,8.50705917304e-05
0.999931943527,0.000136112946769,6.80564733843e-05
0.999945554821,0.000108890357415,5.44451787075e-05
0.999956443857,8.71122859318e-05,4.35561429659e-05
0.999965155086,6.96898287456e-05,3.48449143728e-05
0.999972124069,5.57518629964e-05,2.78759314982e-05
0.999977699255,4.46014903972e-05,2.23007451986e-05
0.999982159404,3.56811923177e-05,1.78405961588e-05
0.999985727523,2.85449538542e-05,1.42724769271e-05
0.999988582018,2.28359630834e-05,1.14179815417e-05
0.999990865615,1.82687704666e-05,9.13438523331e-06
0.999992692492,1.46150163733e-05,7.30750818667e-06
