x= 0. v= 1.81818181818 u=80.
x= 0.181818181818 v= 2.46694214876 u=36.5454545455
x= 0.428512396694 v= 2.32890683696 u=7.78099173554
x= 0.661403080391 v= 1.77924902671 u=-6.86729902329
x= 0.839327983061 v= 1.11206766762 u=-10.6141332559
x= 0.950534749823 v= 0.515853869636 u=-7.49139765315
x= 1.00212013679 v= 0.0814259057918 u=-1.16125001068
x= 1.01026272737 v= -0.173612903612 u=5.6715486287
x= 0.992901437005 v= -0.276193969107 u=11.3918713439
x= 0.965282040094 v= -0.272622252995 u=15.3247757554
x= 0.938019814794 v= -0.210540071561 u=17.4592317315
x= 0.916965807638 v= -0.128570969058 u=18.1575911394
x= 0.904108710733 v= -0.0523795836593 u=17.9166445197
x= 0.898870752367 v= 0.00487433595304 u=17.2064960219
x= 0.899358185962 v= 0.03971871748 u=16.3859672794
x= 0.90333005771 v= 0.0548084702895 u=15.6781215489
x= 0.908810904739 v= 0.0556791156397 u=15.1844116169
x= 0.914378816303 v= 0.0483416058306 u=14.9175176054
x= 0.919212976886 v= 0.0378404031349 u=14.837900616
x= 0.922997017199 v= 0.0276455920387 u=14.8849402042
x= 0.925761576403 v= 0.0196358173563 u=14.9986613027
x= 0.927725158139 v= 0.014414983085 u=15.1317468991
x= 0.929166656447 v= 0.0117505973883 u=15.2536580642
x= 0.930341716186 v= 0.0109902579742 u=15.3494975257
x= 0.931440741984 v= 0.011380541312 u=15.416167919
x= 0.932578796115 v= 0.0122659666508 u=15.4578053394
x= 0.93380539278 v= 0.013180137158 u=15.4817438915
x= 0.935123406496 v= 0.0138579262261 u=15.4956043034
x= 0.936509199118 v= 0.0142010310275 u=15.5056076938
x= 0.937929302221 v= 0.0142245203235 u=15.515919851
x= 0.939351754254 v= 0.0140037156887 u=15.5287059721
x= 0.940752125822 v= 0.0136321481153 u=15.544571321
x= 0.942115340634 v= 0.0131943242181 u=15.5631272763
x= 0.943434773056 v= 0.0127523535396 u=15.5835114372
x= 0.94471000841 v= 0.012343065315 u=15.6047754291
x= 0.945944314941 v= 0.0119815797276 u=15.6261192603
x= 0.947142472914 v= 0.0116677550302 u=15.6469918606
x= 0.948309248417 v= 0.0113929206021 u=15.6670962104
x= 0.949448540477 v= 0.0111453895903 u=15.686340085
x= 0.950563079436 v= 0.0109141592854 u=15.7047664987
x= 0.951654495365 v= 0.0106908399001 u=15.7224870586
x= 0.952723579355 v= 0.0104701976501 u=15.7396306101
x= 0.95377059912 v= 0.0102498119088 u=15.7563109564
x= 0.954795580311 v= 0.0100293074121 u=15.77261186
x= 0.955798511052 v= 0.00980950630273 u=15.7885847789
x= 0.956779461682 v= 0.00959170918127 u=15.8042541867
x= 0.9577386326 v= 0.00937719563813 u=15.8196260423
x= 0.958676352164 v= 0.00916694984964 u=15.834696284
x= 0.959593047149 v= 0.0089615682219 u=15.8494575984
x= 0.960489203971 v= 0.00876128771868 u=15.863903836
x= 0.961365332743 v= 0.00856607583262 u=15.8780322085
x= 0.962221940326 v= 0.00837573656071 u=15.891843796
x= 0.963059513982 v= 0.0081900035916 u=15.9053430056
x= 0.963878514342 v= 0.00800860723222 u=15.9185365567
x= 0.964679375065 v= 0.00783131292607 u=15.931432409
x= 0.965462506357 v= 0.00765793598644 u=15.9440388801
x= 0.966228299956 v= 0.00748834000496 u=15.9563640501
x= 0.966977133957 v= 0.00732242645239 u=15.968415449
x= 0.967709376602 v= 0.00716012147903 u=15.9801999678
x= 0.96842538875 v= 0.00700136384745 u=15.9917239126
x= 0.969125525134 v= 0.00684609596342 u=16.0029931284
x= 0.969810134731 v= 0.00669425846946 u=16.0140131372
x= 0.970479560578 v= 0.0065457879302 u=16.0247892566
x= 0.971134139371 v= 0.00640061671281 u=16.0353266829
